퍼블리싱,아티스트,Nation,Artist,Artist Native,음반,Album,규모,해외,트랙,음원,ver.,feat.,Track,Track Native,장르,속도,비트,전자,보컬,성별,행위,가사,종교,공간,시대,시간,스타일,명암,대중,음량,백엔드,빅데이터,행정,디자이너,,시간,청음,dB(R) 1.0,dB(R) 1.1,기획사,작곡,편곡,작사,실연,가사,음반 관리번호,음원 관리번호,비디오 관리번호,ISRC,UCI,바코드
2022-08-01,조항선,,Hangsun Cho,,존 찬양,John's Praise,정규,TRUE,6,주 없이 살 수 없네,,하은,Can't Live a Day (feat. HAEUN),,종교,1,1,1,5,,노래,내향,크리,2,현대,2,일반,4,2,5,0,0,0,0,0,4:05,51.66,51.67,,블루쉬림프,S. Ferreti,조항선,F. R. Havergal,,"주 없이 살 수 없네 죄인의 구주여
그 귀한 보배 피로 날 구속하소서
구주의 사랑으로 흘리신 보혈이
내 소망 나의 위로 내 영광됩니다. 

주 없이 살 수 없네 내 주는 아신다
내 영의 깊은 간구 마음의 소원을
주 밖에 나의 마음 뉘 알아주리요
내 마음 위로 하사 평온케 하시네

내 주는 나의 생명 또 나의 힘이라
사나운 풍랑일 때 날 지켜주시고
내 곁에 계신 주님 늘 힘이 됩니다
늘 힘이 됩니다",KEI-0020,KEI-0020-06,,,uci:i500-1000008852539.100062765973-1,
2022-08-01,조항선,,Hangsun Cho,,존 찬양,John's Praise,정규,TRUE,7,값비싼 향유를 주께 드린,,권경임,"Master, No Offering Costly and Sweet (feat. Gwon Gyeongim)",,종교,2,1,1,1,,-,-,-,2,현대,1,일반,4,3,5,0,0,0,0,0,5:05,48.66,48.65,,블루쉬림프,Edwin Pond Parker,조항선,,,,KEI-0020,KEI-0020-07,,,uci:i500-1000008852539.100062765974-1,
2022-08-01,조항선,,Hangsun Cho,,존 찬양,John's Praise,정규,TRUE,8,주 예수보다 더 귀한 것은 없네,,김동욱,I'd Rather Have Jesus (feat. Gim Dong-wook),,종교,2,1,1,5,,노래,내향,크리,2,현대,1,일반,4,2,5,0,0,0,0,0,4:25,49.37,49.44,,블루쉬림프,R. F. Miller,조항선,G. B. Shea,,"주 예수보다 더 귀한 것은 없네
이 세상 부귀와 바꿀 수 없네 
영 죽은 내 대신 돌아가신
그 놀라운 사랑 잊지 못해

주 예수보다 더 귀한 것은 없네
이 세상 명예와 바꿀 수 없네
이전에 즐기던 세상 일도
주 사랑하는 맘 뺏지 못해

세상 즐거움 다 버리고 세상 자랑 다 버렸네
주 예수보다 더 귀한 것은 없네 예수 밖에는 없네

세상 즐거움 다 버리고 세상 자랑 다 버렸네
세상 즐거움 다 버리고 세상 자랑 다 버렸네
주 예수보다 더 귀한 것은 없네 예수 밖에는 없네",KEI-0020,KEI-0020-08,,,uci:i500-1000008852539.100062765975-1,
2022-08-01,조항선,,Hangsun Cho,,존 찬양,John's Praise,정규,TRUE,9,하늘 가는 밝은 길이,,제희,"The Bright, Heavenly Way (feat. JeHee)",,종교,2,2,1,1,,-,-,-,2,현대,2,일반,4,3,5,0,0,0,0,0,4:42,51.25,51.16,,블루쉬림프,J. H. Lozier,조항선,,,,KEI-0020,KEI-0020-09,,,uci:i500-1000008852539.100062765976-1,
2022-08-01,조항선,,Hangsun Cho,,존 찬양,John's Praise,정규,TRUE,10,천부여 의지 없어서,,박은미,"Father, I Stretch My Hands to Thee (feat. Eunmi Park)",,종교,2,1,1,5,,노래,내향,크리,2,현대,1,일반,4,2,5,0,0,0,0,0,4:15,51.2,51.28,,블루쉬림프,William Shield,조항선,C. Wesley,,"천부여 의지 없어서 손 들고 옵니다
주 나를 외면하시면 나 어디가리까
내 죄를 씻기 위하여 피 흘려주시니
곧 회개하는 맘으로 주 앞에 옵니다

전부터 계신 주께서 영 죽을 죄인을 
보혈로 구해주시니 그 사랑 한없다
내 죄를 씻기 위하여 피 흘려주시니
곧 회개하는 맘으로 주 앞에 옵니다

나 예수 의지함으로 큰 권능 받아서
주 앞에 구한 모든 것 늘 얻겠습니다
내 죄를 씻기 위하여 피 흘려주시니
곧 회개하는 맘으로 주 앞에 옵니다
곧 회개하는 맘으로 주 앞에 옵니다",KEI-0020,KEI-0020-10,,,uci:i500-1000008852539.100062765977-1,
2022-08-01,조항선,,Hangsun Cho,,존 찬양,John's Praise,정규,TRUE,11,귀하신 주여 날 붙드사,,이수연,"Nearer, Still Nearer (feat. Yi Su-yeon)",,종교,2,1,1,1,,-,-,-,2,현대,1,일반,5,2,5,0,0,0,0,0,4:29,49.68,49.63,,블루쉬림프,Edwin Pond Parker,조항선,,,,KEI-0020,KEI-0020-11,,,uci:i500-1000008852539.100062765978-1,
2022-12-22,김성수,,Kim Sung-soo,,the REST,the REST,정규,TRUE,1,Prelude,,,Prelude,,재즈,1,1,1,1,,-,-,-,2,현대,1,재즈,4,2,5,0,0,0,0,0,05:06,50.05,50.19,,블루쉬림프,김성수,신세희,,"김성수, 정영준, 원익준",,KEI-0021,KEI-0021-01,,KRNAR2234624,uci:i500-1000009351522.100064520985-1,8809832570079
2022-12-22,김성수,,Kim Sung-soo,,the REST,the REST,정규,TRUE,2,Breeze,,,Breeze,,재즈,3,3,1,1,,-,-,-,2,현대,3,재즈,3,3,5,0,0,0,0,0,06:09,55.38,55.32,,블루쉬림프,김성수,신세희,,"김성수, 정영준, 원익준",,KEI-0021,KEI-0021-02,,KRNAR2234625,uci:i500-1000009351522.100064520986-1,8809832570079
2022-12-22,김성수,,Kim Sung-soo,,the REST,the REST,정규,TRUE,3,"Never Mind,",,,"Never Mind,",,재즈,3,2,1,1,,-,-,-,2,현대,3,재즈,5,2,5,0,0,0,0,0,04:55,50.78,50.96,,블루쉬림프,김성수,신세희,,"김성수, 정영준, 원익준",,KEI-0021,KEI-0021-03,,KRNAR2234626,uci:i500-1000009351522.100064520987-1,8809832570079
2022-12-22,김성수,,Kim Sung-soo,,the REST,the REST,정규,TRUE,4,Mother,,,Mother,,재즈,1,2,1,1,,-,-,-,2,현대,1,재즈,4,2,5,0,0,0,0,0,05:12,47.11,47.35,,블루쉬림프,김성수,신세희,,"김성수, 정영준, 원익준",,KEI-0021,KEI-0021-04,,KRNAR2234627,uci:i500-1000009351522.100064520988-1,8809832570079
2022-12-22,김성수,,Kim Sung-soo,,the REST,the REST,정규,TRUE,5,Rain Dance,,,Rain Dance,,재즈,3,3,1,1,,-,-,-,2,현대,2,재즈,3,3,5,0,0,0,0,0,06:10,53.19,53.22,,블루쉬림프,김성수,신세희,,"김성수, 정영준, 원익준",,KEI-0021,KEI-0021-05,,KRNAR2234628,uci:i500-1000009351522.100064520989-1,8809832570079
2022-12-22,김성수,,Kim Sung-soo,,the REST,the REST,정규,TRUE,6,Prelude (Solo Piano ver.),piano,,Prelude (Solo Piano ver.),,재즈,2,2,1,1,,-,-,-,2,현대,1,재즈,4,2,5,0,0,0,0,0,01:16,49.51,49.46,,블루쉬림프,김성수,신세희,,"김성수, 정영준, 원익준",,KEI-0021,KEI-0021-06,,KRNAR2234629,uci:i500-1000009351522.100064520990-1,8809832570079
2022-12-22,김성수,,Kim Sung-soo,,the REST,the REST,정규,TRUE,7,Waltz For You,,,Waltz For You,,재즈,3,2,1,1,,-,-,-,2,현대,3,재즈,3,3,5,0,0,0,0,0,04:14,52.81,52.97,,블루쉬림프,김성수,신세희,,"김성수, 정영준, 원익준",,KEI-0021,KEI-0021-07,,KRNAR2234630,uci:i500-1000009351522.100064520991-1,8809832570079
2022-12-22,김성수,,Kim Sung-soo,,the REST,the REST,정규,TRUE,8,Flow,,,Flow,,재즈,3,2,1,1,,-,-,-,2,현대,3,재즈,3,3,5,0,0,0,0,0,06:09,53.04,52.97,,블루쉬림프,김성수,신세희,,"김성수, 정영준, 원익준",,KEI-0021,KEI-0021-08,,KRNAR2234631,uci:i500-1000009351522.100064520992-1,8809832570079
2022-12-22,김성수,,Kim Sung-soo,,the REST,the REST,정규,TRUE,9,세월,,,Sewol,,재즈,1,2,1,1,,-,-,-,2,현대,1,재즈,4,2,5,0,0,0,0,0,06:20,51.03,51.42,,블루쉬림프,김성수,신세희,,"김성수, 정영준, 원익준",,KEI-0021,KEI-0021-09,,KRNAR2234632,uci:i500-1000009351522.100064520993-1,8809832570079
2022-12-22,김성수,,Kim Sung-soo,,the REST,the REST,정규,TRUE,10,Dream,,,Dream,,재즈,3,2,1,1,,-,-,-,2,현대,3,재즈,3,3,5,0,0,0,0,0,06:30,51.09,50.91,,블루쉬림프,김성수,신세희,,"김성수, 정영준, 원익준",,KEI-0021,KEI-0021-10,,KRNAR2234633,uci:i500-1000009351522.100064520994-1,8809832570079
2023-12-20,강혜인,,Hyein Kang,,Sky Above,Sky Above,정규,TRUE,1,Sky Above,,,Sky Above,,재즈,3,3,1,1,,-,-,-,3,현대,3,재즈,2,3,5,0,0,0,0,0,,,,,블루쉬림프,강혜인,강혜인,,,,KEI-0022,KEI-0022-01,,QZTAU2436355,uci:i500-1000011796661.100072755622-1,8809832570086
2023-12-20,강혜인,,Hyein Kang,,Sky Above,Sky Above,정규,TRUE,2,Ocean Floor,,,Ocean Floor,,재즈,3,3,1,1,,-,-,-,3,현대,3,재즈,3,3,5,0,0,0,0,0,,,,,블루쉬림프,강혜인,강혜인,,,,KEI-0022,KEI-0022-02,,QZTAU2436356,uci:i500-1000011796661.100072755624-1,
2023-12-20,강혜인,,Hyein Kang,,Sky Above,Sky Above,정규,TRUE,3,Brushstroke,,,Brushstroke,,재즈,3,3,1,1,,-,-,-,3,현대,3,재즈,3,3,5,0,0,0,0,0,,,,,블루쉬림프,강혜인,강혜인,,,,KEI-0022,KEI-0022-03,,QZTAU2436357,uci:i500-1000011796661.100072755626-1,
2023-12-20,강혜인,,Hyein Kang,,Sky Above,Sky Above,정규,TRUE,4,Sky Interlude,,,Sky Interlude,,재즈,4,4,1,1,,-,-,-,3,현대,4,재즈,3,3,5,0,0,0,0,0,,,,,블루쉬림프,강혜인,강혜인,,,,KEI-0022,KEI-0022-04,,QZTAU2436358,uci:i500-1000011796661.100072755627-1,
2023-12-20,강혜인,,Hyein Kang,,Sky Above,Sky Above,정규,TRUE,5,Eb Tide,,,Eb Tide,,재즈,3,3,1,1,,-,-,-,3,현대,3,재즈,3,3,5,0,0,0,0,0,,,,,블루쉬림프,강혜인,강혜인,,,,KEI-0022,KEI-0022-05,,QZTAU2436359,uci:i500-1000011796661.100072755628-1,
2023-12-20,강혜인,,Hyein Kang,,Sky Above,Sky Above,정규,TRUE,6,Redeemed From the Earth,,,Redeemed From the Earth,,재즈,3,3,1,1,,-,-,-,3,현대,3,재즈,3,3,5,0,0,0,0,0,,,,,블루쉬림프,강혜인,강혜인,,,,KEI-0022,KEI-0022-06,,QZTAU2436360,uci:i500-1000011796661.100072755630-1,
2023-12-20,강혜인,,Hyein Kang,,Sky Above,Sky Above,정규,TRUE,7,Hidden Here,,,Hidden Here,,재즈,3,3,1,1,,-,-,-,3,현대,4,재즈,3,3,5,0,0,0,0,0,,,,,블루쉬림프,강혜인,강혜인,,,,KEI-0022,KEI-0022-07,,QZTAU2436361,uci:i500-1000011796661.100072755631-1,
2023-11-29,김서하,,Gim Seo-ha,,Bluestory,Bluestory,정규,TRUE,1,몽금,,,Mong-geum,,국악,2,1,1,1,,-,-,-,1,고동,2,재즈,3,1,5,0,0,0,0,0,,,,,블루쉬림프,김서하,,,,,KEI-0023,KEI-0023-01,,QZTAW2431566,uci:i500-1000011621170.100072183537-1,8809832570093
2023-11-29,김서하,,Gim Seo-ha,,Bluestory,Bluestory,정규,TRUE,2,Greatest,,,Greatest,,국악,3,2,1,1,,-,-,-,3,고동,3,재즈,2,2,5,0,0,0,0,0,,,,,블루쉬림프,김서하,조항선,,,,KEI-0023,KEI-0023-02,,QZTAW2431567,uci:i500-1000011621170.100072183538-1,
2023-11-29,김서하,,Gim Seo-ha,,Bluestory,Bluestory,정규,TRUE,3,Love in Memory,,,Love in Memory,,국악,3,3,1,1,,-,-,-,3,고동,3,재즈,2,2,5,0,0,0,0,0,,,,,블루쉬림프,김서하,조항선,,,,KEI-0023,KEI-0023-03,,QZTAW2431568,uci:i500-1000011621170.100072183539-1,
2023-11-29,김서하,,Gim Seo-ha,,Bluestory,Bluestory,정규,TRUE,4,Picnic,,,Picnic,,국악,3,3,1,1,,-,-,-,3,고동,3,재즈,2,2,5,0,0,0,0,0,,,,,블루쉬림프,조항선,조항선,,,,KEI-0023,KEI-0023-04,,QZTAW2431569,uci:i500-1000011621170.100072183540-1,
2023-11-29,김서하,,Gim Seo-ha,,Bluestory,Bluestory,정규,TRUE,5,Traumerei,,,Traumerei,,국악,1,1,1,1,,-,-,-,1,고동,3,재즈,4,1,5,0,0,0,0,0,,,,,블루쉬림프,{Robert Alexander Schumann},곽윤찬,,,,KEI-0023,KEI-0023-05,,QZTAW2431570,uci:i500-1000011621170.100072183541-1,
2023-11-29,김서하,,Gim Seo-ha,,Bluestory,Bluestory,정규,TRUE,6,Bluestory,,,Bluestory,,국악,3,3,1,1,,-,-,-,3,고동,4,재즈,2,2,5,0,0,0,0,0,,,,,블루쉬림프,김서하,조항선,,,,KEI-0023,KEI-0023-06,,QZTAW2431571,uci:i500-1000011621170.100072184127-1,
2023-11-29,김서하,,Gim Seo-ha,,Bluestory,Bluestory,정규,TRUE,7,무한,,,Mu-han,,국악,1,2,1,1,,-,-,-,2,고동,2,재즈,3,2,5,0,0,0,0,0,,,,,블루쉬림프,김서하,,,,,KEI-0023,KEI-0023-07,,QZTAW2431572,uci:i500-1000011621170.100072183542-1,
2023-11-30,친바오방,,Trinh Bao Bang,,Bo Ben Lang Yen,Edge Wharf Quiet,EP,TRUE,1,Bo Ben Lang Yen,,,Edge Wharf Quiet,,발라드,3,3,3,4,,노래,내향,-,3,현대,3,일반,4,3,5,0,0,0,0,0,03:43,,,,케이저,친바오방,친바오방,친바오방,친바오방,"""Từng cơn sóng nhấp nhô giữa biển khơi
Bờ cát trắng in dấu chân người đi
Thuyền ra khơi khi sóng xô dạt dào
Đại dương ơi! mênh mông trời xanh thắm

Từng cơn gió thổi bay tóc mượt mà
Vòng tay ấy khát khao những hoài mong
Lòng bâng khuâng thương nhớ cách xa nghìn trùng
Thuyền ra đi bến bờ yên lặng vắng… Sóng xô

Và chiều Tím hoàng hôn Chim hải âu bay về đâu
Thấp thoáng con thuyền lênh đênh ngoài biển xa ngàn khơi
Và bờ cát trắng con sóng đánh tan bao niềm tin
Lặng lẽ một mình đi về với bao giấc mơ vỡ tan
Chiều về nắng dịu êm con sóng thướt tha trôi về đâu
Nắng ấm xa dần hình bóng đó đã mờ phai
(Biển gió mênh mông thuyền có nhớ bến bờ không?)""",KEI-0024,KEI-0024-01,,QZTAW2432491,uci:i500-1000011621528.100072184863-1,
2023-11-30,친바오방,,Trinh Bao Bang,,Bo Ben Lang Yen,Edge Wharf Quiet,EP,TRUE,2,Xin Mot Lan Ben Em,,,Please Be With Me One Time,,발라드,2,3,3,4,,노래,내향,-,3,현대,3,일반,4,3,5,0,0,0,0,0,04:26,,,,케이저,친바오방,친바오방,친바오방,친바오방,"""Mới ngày nào ta có nhau 
Nhưng giờ này ta mất nhau
Ôi! Tình mình như giấc chiêm bao
Thiên đường nơi có em
Mắt lệ buồn trong bóng đêm
Khóc một mình dưới ánh trăng
Bao ký niệm đôi chúng ta
Người yêu hỡi! 
Em đã ra đi nơi phương trời nào
Mùa đông lạnh giá tim anh
Nhìn quanh trời đất bao la
Mình anh lặng lẽ cô đơn
Khóc thương cuộc tình ta
Thì xin đừng phải chia ly
Thời gian mình đã đắm say
Cầu xin người hãy bên anh
Bên anh người ơi! 
Dù chỉ một lần""",KEI-0024,KEI-0024-02,,QZTAW2432492,uci:i500-1000011621528.100072184864-1,
2023-11-30,친바오방,,Trinh Bao Bang,,Bo Ben Lang Yen,Edge Wharf Quiet,EP,TRUE,3,Xin Thu Tha,,,Please Forgive,,발라드,3,4,3,4,,혼합,내향,-,3,현대,3,일반,3,3,5,0,0,0,0,0,03:59,,,,케이저,친바오방,친바오방,친바오방,친바오방,"""Xin thứ tha ngày xưa anh luôn cách xa em
Xin thứ tha ngày xưa anh đã không bên em
Bao dấu yêu giờ này đã tan theo khói mây
Trong bóng đêm một mình nhớ thương em xót xa

Xin phút giây được bên em yêu nói yêu anh
Xin phút giây bầu trời luôn mãi có em yêu
Bao tháng năm tình mình đã yêu nhau thiết tha
Em cớ sao người đành ra đi không trở về

Thật lòng muốn nói ngàn lần với em
Cuộc đời vẫn thế đành chia ly chúng ta
Một người đã mất người kia bao đớn đau
Dòng đời vẫn xoáy bao nỗi đau thương

Cuộc đời hối tiếc vì người đã xa
Một đời tiếc nuối vì cuộc tình chúng ta
Lạnh lùng giá buốt mình anh trong bóng đêm
Một mình vẫn hát với ánh sao rơi

Rap 1: 
Em yêu ơi! Sao người đành long phải xa anh thật sao
Nhớ khi xưa tình đôi ta ấm nồng
Gió thu về từng đêm buốt giá
Một mình anh cô đơn giá
Anh đâu ngờ chúng ta rời xa
Cho anh mang lỗi lầm về em
Biết bao lần gió thu kéo đến
Nghẹn ngào con tim anh
Biển vẫn hát khúc ca ngày xưa
Khi đôi ta về vùng trời thơ

Rap 2: 
Bao nhiêu đêm trong giấc mơ anh mơ thấy em
Đến phút cuối ta chợt thấy nhau bao lỗi lầm đã từ lâu
Anh muôn nói nói lên lời yêu em mãi mãi
Xin em hãy tha thứ cho anh
Anh luôn nuối tiếc những ngày tháng
Để bóng tối vây quanh đời em
Mang vết thương cho nàng 
Bây giờ hối tiếc thì mùa thu đã  đánh mất em rồi""",KEI-0024,KEI-0024-03,,QZTAW2432493,uci:i500-1000011621528.100072184865-1,
2023-11-30,친바오방,,Trinh Bao Bang,,Bo Ben Lang Yen,Edge Wharf Quiet,EP,TRUE,4,123 Dzo,,,One Two Three Drink,,팝,4,3,3,4,,랩,일반,-,3,현대,3,일반,2,3,5,0,0,0,0,0,,,,,케이저,친바오방,친바오방,친바오방,친바오방,"Hôm  nay vui quá, chúng ta uống cho thật say
Nào  1, 2, 3 nâng  ly một tiếng thật to dzô
Hôm nay vui quá, tiếng ca tiếng cười hòa vang
Nào  1, 2, 3 nâng ly cùng hét  thật to dzô
Mừng ngày hôm nay, chúng ta có dịp gặp nhau
Nụ cười trên môi, xóa tan ưu phiền đã qua dzô
Mừng ngày hôm nay, múa vui nhộn nhịp cuồng say
Người người xinh tươi, nâng ly chào đón bạn thân
Đời người có bao nhiêu 60 năm cuộc đời
họp tan trong phút chốc khi nào ta lại gặp bên nhau
Đời người có bao nhiêu 60 năm cuộc đời
Này bạn ơi hãy đến cùng nhau chia sớt buồn vui
Nào cùng hãy nâng ly 1, 2, 3, 4, 5 dzô
Này bạn ơi hãy uống hôm nay cho thật say
 Nào cùng hãy nâng ly 1, 2, 3, 4, 5 dzô
Tình yêu hay tri kỷ trong suốt một cuộc đời .....dzô
Ráp: 
nào ta dzô, không có gì phải thêm bận lòng
Chuyện buồn hôm qua ta không cần phải nghĩ suy nhiều
Để tâm hồn ta thanh thản như mặt hồ phẵng lặng
Uống cho thật say quên hết đi chuyện đời bất công
1 chai, 2 chai rồi 3 chai 4 chai 5 chai
Uống đừng ép nha uống nhiêu đây phải đi về nhà
Uống cho say xỉn sẽ làm ta mất đi lý trí
còn rất nhiều dịp chúng ta gặp còn phải tính tiếp
Về nhà trễ quá ba má đống cửa thì phải ngủ bụi
Cuộc đời vẫn đẹp khi bên cạnh vẫn còn đồng đội
Uống cho thật vui cười sảng khoái nhảy múa tưng bừng
Cuộc đời đẹp lắm đừng lãng phí từng giây từng phút  
Ha ha sắp xỉn rồi. Dịp khác uống tiếp nha
Uống nữa kg biết đường về nhà luôn",KEI-0024,KEI-0024-04,,QZTAW2432494,uci:i500-1000011621528.100072184866-1,
2023-11-30,친바오방,,Trinh Bao Bang,,Bo Ben Lang Yen,Edge Wharf Quiet,EP,TRUE,5,Hay Khoc Di Em,,,"Just Cry, Baby",,발라드,1,1,2,4,,노래,내향,-,2,현대,1,일반,4,3,5,0,0,0,0,0,,,,,케이저,친바오방,친바오방,친바오방,친바오방,"Hãy khóc đi em đừng giấu trái tim mình
Giờ đây em đau đớn lắm phải không
Hãy khóc đi em đừng giấu trái tim mình
Đường về trên phố vắng tênh người ơi!
Nắng cuối cùng tìm điều gì trong cỏ xanh
Hay là giấu nỗi buồn tiếc nuối xa xôi ha....
Hỡi con tim đừng giấu nước mắt vào lòng
Dù là nhỏ nhoi vẫn là tất cả anh và yêu thương ấy
khóc đi em, giọt nước mắt sẽ không khô cạn
Kỷ niệm giờ đây sẽ qua tình yêu tan thành mây khói
Hỡi con tim đừng giấu tiếng khóc vào lòng
Dù là đắng cay vẫn là tất cả yêu và cơn mơ ấy
Hãy quên đi ngày tháng ấm áp mặn nồng
Tìm về một chốn bình yên còn ta với hình với bóng
Hãy khóc đi em, hãy khóc đi em
Hãy khóc đi em, đừng làm trái tim đau.",KEI-0024,KEI-0024-05,,QZTAW2432495,uci:i500-1000011621528.100072184867-1,
2023-11-30,친바오방,,Trinh Bao Bang,,Bo Ben Lang Yen,Edge Wharf Quiet,EP,TRUE,6,Khep Man Nhung,,,Close the Velvet Curtain,,발라드,3,3,3,4,,노래,내향,-,3,현대,3,일반,3,3,5,0,0,0,0,0,,,,,케이저,친바오방,친바오방,친바오방,친바오방,"Khi màn nhung khép lại
Ánh đèn màu sân khấu vừa tắt khán giả tươi cười đi về
Người nghệ sĩ hết vai, mồ hôi ướt đẫm rã rời
Danh vọng hào quang cũng chỉ thế thôi
Đời nghệ sĩ phấn son kiếp cầm ca mua vui cho đời
Khi màn nhung khép lại
Mắt u buồn vương vấn người cởi áo lau phấn son nhạt nhào
Người buôn bán tiếng cười mua tiếng khóc cho mình
Danh vọng hào quang trong giây phút thôi
Đời nghệ sĩ nắng mưa
Đêm vắng tênh một mình trong căn phòng đơn côi
Buồn hiu mắt rơi lệ nhòa màu son phấn làm nhòe bờ mi
Rồi mai đây hết vai
Đêm xót xa một mình dưới khán phòng lạnh câm
Buồn hiu cho kiếp xướng ca muôn loài
Khép cánh màn nhung chỉ còn ta với bao nỗi niềm.",KEI-0024,KEI-0024-06,,QZTAW2432496,uci:i500-1000011621528.100072184868-1,
2023-11-30,친바오방,,Trinh Bao Bang,,Bo Ben Lang Yen,Edge Wharf Quiet,EP,TRUE,7,Welcome to Vietnam,,,Welcome to Vietnam,,록,4,5,3,4,,노래,일반,-,4,현대,4,록,2,3,5,0,0,0,0,0,,,,,케이저,친바오방,친바오방,친바오방,친바오방,"Tình Cha bao la như núi cao sông sâu
Tình Cha ấm áp như ánh trăng nồng nàn
Người Cha dấu yêu nụ cười từ bi
Ngày đêm thức trắng nuôi con nên người
Thời gian qua mau nay tóc Cha bạc màu
Một đời bôn ba giữa bão giông thăng trầm
Và cha dắt con đi vào dòng đời
Dạy cho con đây những phút giây làm người
Tình Cha ấm áp công ơn như đất biển trời
Thời ấu thơ đi qua những con đường màu xanh
Cõng con đi khắp trường đời cho con ngủ ngon trong vòng tay
Này cha yêu ơi! Hôm nay con đã lớn khôn rồi
Giờ đến con cõng cha đi con đường ngày xưa
Con đường cha dắt con vào đời công ơn sinh thành ấy
Con mãi ghi nhớ trong lòng.",KEI-0024,KEI-0024-07,,QZTAW2432497,uci:i500-1000011621528.100072184869-1,
